# IODP371 site U1510 synthetic model data constructed using ROP data
#Synthetic model				
depth_m_bsf	velocity_m/s	density_Mg/m3	two-way-travel-time_(ms)	impedance
178.4410	1825.9295	1.8317	0.2024	3.3445
178.4910	1825.2554	1.8318	0.2024	3.3435
178.5410	1825.0641	1.8319	0.2025	3.3433
178.5910	1807.5527	1.8320	0.2025	3.3114
178.6410	1792.6949	1.8321	0.2026	3.2844
178.6910	1792.6986	1.8322	0.2026	3.2846
178.7410	1792.7022	1.8323	0.2027	3.2848
178.7910	1792.7059	1.8325	0.2027	3.2850
178.8410	1791.5824	1.8326	0.2028	3.2832
178.8910	1788.6261	1.8327	0.2029	3.2780
178.9410	1788.5174	1.8328	0.2029	3.2780
178.9910	1787.2282	1.8329	0.2030	3.2758
179.0410	1787.1197	1.8330	0.2030	3.2758
179.0910	1785.8187	1.8331	0.2031	3.2736
179.1410	1784.1797	1.8332	0.2031	3.2708
179.1910	1783.3060	1.8334	0.2032	3.2694
179.2410	1782.5021	1.8335	0.2033	3.2682
179.2910	1781.3256	1.8336	0.2033	3.2662
179.3410	1780.7336	1.8337	0.2034	3.2653
179.3910	1779.7945	1.8338	0.2034	3.2638
179.4410	1779.1606	1.8339	0.2035	3.2628
179.4910	1778.3438	1.8340	0.2035	3.2615
179.5410	1776.5805	1.8341	0.2036	3.2585
179.5910	1772.8610	1.8343	0.2036	3.2519
179.6410	1772.4230	1.8344	0.2037	3.2513
179.6910	1769.0224	1.8345	0.2038	3.2452
179.7410	1769.0193	1.8346	0.2038	3.2454
179.7910	1769.0161	1.8347	0.2039	3.2456
179.8410	1769.0129	1.8348	0.2039	3.2458
179.8910	1769.0098	1.8349	0.2040	3.2460
179.9410	1769.0066	1.8350	0.2040	3.2462
179.9910	1769.7537	1.8352	0.2041	3.2478
180.0410	1771.7980	1.8353	0.2042	3.2517
180.0910	1775.6692	1.8354	0.2042	3.2590
180.1410	1786.6478	1.8355	0.2043	3.2794
180.1910	1795.0323	1.8356	0.2043	3.2950
180.2410	1795.0366	1.8357	0.2044	3.2952
180.2910	1800.3587	1.8358	0.2044	3.3052
180.3410	1800.8885	1.8359	0.2045	3.3063
180.3910	1800.8945	1.8361	0.2045	3.3065
180.4410	1800.9004	1.8362	0.2046	3.3068
180.4910	1800.9064	1.8363	0.2047	3.3070
180.5410	1797.8265	1.8364	0.2047	3.3015
180.5910	1794.3829	1.8365	0.2048	3.2954
180.6410	1794.3870	1.8366	0.2048	3.2956
180.6910	1794.3911	1.8367	0.2049	3.2958
180.7410	1794.3952	1.8368	0.2049	3.2960
180.7910	1794.3994	1.8370	0.2050	3.2962
180.8410	1794.4035	1.8371	0.2050	3.2964
180.8910	1803.1730	1.8372	0.2051	3.3127
180.9410	1815.2484	1.8373	0.2052	3.3351
180.9910	1829.9260	1.8374	0.2052	3.3623
181.0410	1837.4862	1.8375	0.2053	3.3764
181.0910	1847.0614	1.8376	0.2053	3.3942
181.1410	1818.7284	1.8377	0.2054	3.3423
181.1910	1833.8864	1.8378	0.2054	3.3704
181.2410	1833.9018	1.8380	0.2055	3.3706
181.2910	1833.9171	1.8381	0.2055	3.3709
181.3410	1833.9835	1.8382	0.2056	3.3712
181.3910	1833.0457	1.8383	0.2056	3.3697
181.4410	1832.6718	1.8384	0.2057	3.3692
181.4910	1832.6614	1.8385	0.2058	3.3694
181.5410	1832.5501	1.8386	0.2058	3.3694
181.5910	1832.4869	1.8387	0.2059	3.3695
181.6410	1832.4204	1.8388	0.2059	3.3695
181.6910	1832.3815	1.8390	0.2060	3.3697
181.7410	1832.4586	1.8391	0.2060	3.3700
181.7910	1832.5353	1.8392	0.2061	3.3704
181.8410	1832.8139	1.8393	0.2061	3.3711
181.8910	1833.2648	1.8394	0.2062	3.3721
181.9410	1834.3387	1.8395	0.2062	3.3743
181.9910	1834.4152	1.8396	0.2063	3.3746
182.0410	1834.4307	1.8397	0.2064	3.3749
182.0910	1834.4461	1.8398	0.2064	3.3751
182.1410	1834.4615	1.8400	0.2065	3.3753
182.1910	1834.6549	1.8401	0.2065	3.3759
182.2410	1834.6703	1.8402	0.2066	3.3761
182.2910	1834.6858	1.8403	0.2066	3.3764
182.3410	1834.7013	1.8404	0.2067	3.3766
182.3910	1835.9043	1.8405	0.2067	3.3790
182.4410	1835.2681	1.8406	0.2068	3.3780
182.4910	1834.6316	1.8407	0.2068	3.3771
182.5410	1817.0313	1.8408	0.2069	3.3449
182.5910	1788.6397	1.8410	0.2070	3.2928
182.6410	1786.3847	1.8411	0.2070	3.2889
182.6910	1786.3032	1.8412	0.2071	3.2889
182.7410	1782.5287	1.8413	0.2071	3.2821
182.7910	1782.2371	1.8414	0.2072	3.2818
182.8410	1781.2550	1.8415	0.2072	3.2802
182.8910	1784.0087	1.8416	0.2073	3.2855
182.9410	1784.0099	1.8417	0.2074	3.2857
182.9910	1784.0110	1.8418	0.2074	3.2859
183.0410	1785.6203	1.8419	0.2075	3.2890
183.0910	1791.8226	1.8421	0.2075	3.3006
183.1410	1792.4496	1.8422	0.2076	3.3020
183.1910	1793.4162	1.8423	0.2076	3.3040
183.2410	1794.3842	1.8424	0.2077	3.3060
183.2910	1795.4522	1.8425	0.2077	3.3081
183.3410	1799.0814	1.8426	0.2078	3.3150
183.3910	1802.2450	1.8427	0.2079	3.3210
183.4410	1803.4890	1.8428	0.2079	3.3235
183.4910	1804.2659	1.8429	0.2080	3.3251
183.5410	1805.7649	1.8430	0.2080	3.3281
183.5910	1807.4982	1.8432	0.2081	3.3315
183.6410	1808.1588	1.8433	0.2081	3.3329
183.6910	1808.1761	1.8434	0.2082	3.3331
183.7410	1808.3021	1.8435	0.2082	3.3336
183.7910	1808.4281	1.8436	0.2083	3.3340
183.8410	1808.5542	1.8437	0.2084	3.3344
183.8910	1806.9239	1.8438	0.2084	3.3316
183.9410	1803.9892	1.8439	0.2085	3.3264
183.9910	1802.8971	1.8440	0.2085	3.3246
184.0410	1801.8053	1.8441	0.2086	3.3228
184.0910	1800.4850	1.8442	0.2086	3.3205
184.1410	1798.6925	1.8444	0.2087	3.3174
184.1910	1795.7197	1.8445	0.2087	3.3121
184.2410	1792.8743	1.8446	0.2088	3.3071
184.2910	1790.1289	1.8447	0.2089	3.3022
184.3410	1787.6746	1.8448	0.2089	3.2979
184.3910	1787.1081	1.8449	0.2090	3.2970
184.4410	1786.4581	1.8450	0.2090	3.2960
184.4910	1785.6809	1.8451	0.2091	3.2948
184.5410	1785.6825	1.8452	0.2091	3.2950
184.5910	1783.1223	1.8453	0.2092	3.2905
184.6410	1781.0471	1.8454	0.2092	3.2868
184.6910	1776.9079	1.8456	0.2093	3.2794
184.7410	1774.4512	1.8457	0.2094	3.2750
184.7910	1773.6992	1.8458	0.2094	3.2738
184.8410	1773.6975	1.8459	0.2095	3.2740
184.8910	1771.8651	1.8460	0.2095	3.2708
184.9410	1771.8628	1.8461	0.2096	3.2710
184.9910	1773.6922	1.8462	0.2096	3.2746
185.0410	1773.9668	1.8463	0.2097	3.2753
185.0910	1771.2728	1.8464	0.2098	3.2705
185.1410	1773.0652	1.8465	0.2098	3.2740
185.1910	1770.3813	1.8466	0.2099	3.2693
185.2410	1770.5312	1.8467	0.2099	3.2697
185.2910	1771.3521	1.8469	0.2100	3.2714
185.3410	1771.4209	1.8470	0.2100	3.2718
185.3910	1771.9372	1.8471	0.2101	3.2729
185.4410	1781.9617	1.8472	0.2101	3.2916
185.4910	1785.9812	1.8473	0.2102	3.2992
185.5410	1791.4437	1.8474	0.2103	3.3095
185.5910	1792.7142	1.8475	0.2103	3.3120
185.6410	1793.2352	1.8476	0.2104	3.3132
185.6910	1794.6918	1.8477	0.2104	3.3161
185.7410	1791.7034	1.8478	0.2105	3.3108
185.7910	1794.4438	1.8479	0.2105	3.3160
185.8410	1790.6186	1.8480	0.2106	3.3091
185.8910	1790.9943	1.8482	0.2106	3.3100
185.9410	1793.6085	1.8483	0.2107	3.3151
185.9910	1796.1045	1.8484	0.2108	3.3199
186.0410	1798.3464	1.8485	0.2108	3.3242
186.0910	1799.0623	1.8486	0.2109	3.3257
186.1410	1799.7894	1.8487	0.2109	3.3272
186.1910	1802.0301	1.8488	0.2110	3.3316
186.2410	1804.0455	1.8489	0.2110	3.3355
186.2910	1802.2524	1.8490	0.2111	3.3324
186.3410	1800.9757	1.8491	0.2111	3.3302
186.3910	1800.9815	1.8492	0.2112	3.3304
186.4410	1800.9842	1.8493	0.2113	3.3306
186.4910	1800.9117	1.8494	0.2113	3.3307
186.5410	1800.8949	1.8495	0.2114	3.3308
186.5910	1800.2050	1.8497	0.2114	3.3298
186.6410	1800.2106	1.8498	0.2115	3.3300
186.6910	1800.0005	1.8499	0.2115	3.3298
186.7410	1799.6981	1.8500	0.2116	3.3294
186.7910	1799.0754	1.8501	0.2116	3.3284
186.8410	1798.6977	1.8502	0.2117	3.3279
186.8910	1798.3198	1.8503	0.2118	3.3274
186.9410	1797.9417	1.8504	0.2118	3.3269
186.9910	1797.5633	1.8505	0.2119	3.3264
187.0410	1797.1848	1.8506	0.2119	3.3259
187.0910	1797.1895	1.8507	0.2120	3.3261
187.1410	1796.8107	1.8508	0.2120	3.3256
187.1910	1796.3025	1.8509	0.2121	3.3248
187.2410	1793.4455	1.8510	0.2121	3.3197
187.2910	1792.5831	1.8511	0.2122	3.3183
187.3410	1792.5866	1.8513	0.2123	3.3185
187.3910	1788.7109	1.8514	0.2123	3.3115
187.4410	1785.1274	1.8515	0.2124	3.3051
187.4910	1781.0660	1.8516	0.2124	3.2978
187.5410	1758.3557	1.8517	0.2125	3.2559
187.5910	1754.4401	1.8518	0.2125	3.2488
187.6410	1744.3845	1.8519	0.2126	3.2304
187.6910	1739.1747	1.8520	0.2127	3.2209
187.7410	1739.1635	1.8521	0.2127	3.2211
187.7910	1739.1523	1.8522	0.2128	3.2213
187.8410	1747.9828	1.8523	0.2128	3.2378
187.8910	1748.3184	1.8524	0.2129	3.2386
187.9410	1756.2132	1.8525	0.2129	3.2534
187.9910	1757.7574	1.8526	0.2130	3.2565
188.0410	1761.7478	1.8527	0.2131	3.2640
188.0910	1764.2801	1.8528	0.2131	3.2689
188.1410	1773.2927	1.8529	0.2132	3.2858
188.1910	1777.1864	1.8530	0.2132	3.2932
188.2410	1789.3251	1.8532	0.2133	3.3159
188.2910	1789.3276	1.8533	0.2133	3.3161
188.3410	1789.3302	1.8534	0.2134	3.3163
188.3910	1789.3327	1.8535	0.2135	3.3165
188.4410	1789.1181	1.8536	0.2135	3.3163
188.4910	1783.9449	1.8537	0.2136	3.3069
188.5410	1777.6109	1.8538	0.2136	3.2953
188.5910	1756.7523	1.8539	0.2137	3.2568
188.6410	1756.4575	1.8540	0.2137	3.2565
188.6910	1756.3810	1.8541	0.2138	3.2565
188.7410	1756.0473	1.8542	0.2138	3.2561
188.7910	1755.7447	1.8543	0.2139	3.2557
188.8410	1755.4420	1.8544	0.2140	3.2553
188.8910	1755.1601	1.8545	0.2140	3.2550
188.9410	1755.1750	1.8546	0.2141	3.2552
188.9910	1755.1900	1.8547	0.2141	3.2554
189.0410	1759.3719	1.8548	0.2142	3.2633
189.0910	1760.4012	1.8549	0.2142	3.2654
189.1410	1761.9239	1.8550	0.2143	3.2684
189.1910	1762.5040	1.8551	0.2144	3.2697
189.2410	1766.3578	1.8553	0.2144	3.2770
189.2910	1766.5608	1.8554	0.2145	3.2776
189.3410	1765.8954	1.8555	0.2145	3.2765
189.3910	1765.9159	1.8556	0.2146	3.2768
189.4410	1766.7811	1.8557	0.2146	3.2786
189.4910	1767.0656	1.8558	0.2147	3.2793
189.5410	1767.4832	1.8559	0.2148	3.2802
189.5910	1765.0249	1.8560	0.2148	3.2759
189.6410	1764.0493	1.8561	0.2149	3.2742
189.6910	1763.2694	1.8562	0.2149	3.2730
189.7410	1762.4891	1.8563	0.2150	3.2717
189.7910	1762.4844	1.8564	0.2150	3.2719
189.8410	1762.4796	1.8565	0.2151	3.2720
189.8910	1762.4749	1.8566	0.2152	3.2722
189.9410	1764.1355	1.8567	0.2152	3.2755
189.9910	1762.4290	1.8568	0.2153	3.2725
190.0410	1761.3892	1.8569	0.2153	3.2707
190.0910	1760.2371	1.8570	0.2154	3.2688
190.1410	1760.1087	1.8571	0.2154	3.2687
190.1910	1760.1033	1.8572	0.2155	3.2689
190.2410	1760.0979	1.8573	0.2155	3.2691
190.2910	1758.7387	1.8574	0.2156	3.2667
190.3410	1762.6553	1.8575	0.2157	3.2742
190.3910	1762.6506	1.8576	0.2157	3.2744
190.4410	1762.6459	1.8577	0.2158	3.2745
190.4910	1762.5694	1.8578	0.2158	3.2746
190.5410	1762.5647	1.8579	0.2159	3.2748
190.5910	1759.2583	1.8580	0.2159	3.2688
190.6410	1755.8221	1.8582	0.2160	3.2626
190.6910	1753.2574	1.8583	0.2161	3.2580
190.7410	1753.0515	1.8584	0.2161	3.2578
190.7910	1751.9672	1.8585	0.2162	3.2560
190.8410	1752.3948	1.8586	0.2162	3.2569
190.8910	1766.2106	1.8587	0.2163	3.2828
190.9410	1766.3104	1.8588	0.2163	3.2832
190.9910	1767.9778	1.8589	0.2164	3.2864
191.0410	1770.6456	1.8590	0.2165	3.2916
191.0910	1774.6697	1.8591	0.2165	3.2992
191.1410	1779.8074	1.8592	0.2166	3.3090
191.1910	1781.0933	1.8593	0.2166	3.3116
191.2410	1782.4696	1.8594	0.2167	3.3143
191.2910	1783.0623	1.8595	0.2167	3.3156
191.3410	1785.8435	1.8596	0.2168	3.3209
191.3910	1788.6233	1.8597	0.2169	3.3263
191.4410	1791.9648	1.8598	0.2169	3.3327
191.4910	1794.2932	1.8599	0.2170	3.3372
191.5410	1795.1716	1.8600	0.2170	3.3390
191.5910	1795.6600	1.8601	0.2171	3.3401
191.6410	1796.7508	1.8602	0.2171	3.3423
191.6910	1796.7553	1.8603	0.2172	3.3425
191.7410	1798.3286	1.8604	0.2172	3.3456
191.7910	1803.9547	1.8605	0.2173	3.3563
191.8410	1809.3473	1.8606	0.2174	3.3665
191.8910	1812.9114	1.8607	0.2174	3.3733
191.9410	1816.8607	1.8608	0.2175	3.3808
191.9910	1823.0860	1.8609	0.2175	3.3926
192.0410	1824.3525	1.8610	0.2176	3.3951
192.0910	1825.7904	1.8611	0.2176	3.3980
192.1410	1827.0972	1.8612	0.2177	3.4006
192.1910	1826.9107	1.8613	0.2177	3.4005
192.2410	1829.1289	1.8614	0.2178	3.4048
192.2910	1831.7266	1.8615	0.2178	3.4098
192.3410	1828.3881	1.8616	0.2179	3.4038
192.3910	1832.2208	1.8617	0.2180	3.4111
192.4410	1828.8434	1.8618	0.2180	3.4050
192.4910	1828.6649	1.8619	0.2181	3.4048
192.5410	1826.9268	1.8620	0.2181	3.4018
192.5910	1824.4434	1.8621	0.2182	3.3973
192.6410	1821.6623	1.8622	0.2182	3.3923
192.6910	1821.5081	1.8623	0.2183	3.3922
192.7410	1821.5192	1.8624	0.2183	3.3924
192.7910	1821.5303	1.8625	0.2184	3.3926
192.8410	1821.5414	1.8626	0.2184	3.3928
192.8910	1826.1410	1.8627	0.2185	3.4016
192.9410	1829.2524	1.8628	0.2186	3.4076
192.9910	1827.2797	1.8629	0.2186	3.4041
193.0410	1827.6716	1.8630	0.2187	3.4050
193.0910	1828.2877	1.8631	0.2187	3.4063
193.1410	1829.9073	1.8632	0.2188	3.4095
193.1910	1830.3111	1.8633	0.2188	3.4105
193.2410	1830.3448	1.8634	0.2189	3.4107
193.2910	1830.3760	1.8635	0.2189	3.4110
193.3410	1830.3894	1.8636	0.2190	3.4112
193.3910	1829.1987	1.8637	0.2190	3.4091
193.4410	1811.8891	1.8638	0.2191	3.3770
193.4910	1805.8550	1.8639	0.2192	3.3660
193.5410	1803.4599	1.8640	0.2192	3.3617
193.5910	1803.4556	1.8641	0.2193	3.3619
193.6410	1803.4513	1.8642	0.2193	3.3620
193.6910	1801.4525	1.8643	0.2194	3.3585
193.7410	1791.2728	1.8644	0.2194	3.3397
193.7910	1784.9834	1.8645	0.2195	3.3281
193.8410	1775.3615	1.8646	0.2195	3.3104
193.8910	1770.9219	1.8647	0.2196	3.3023
193.9410	1762.8137	1.8648	0.2197	3.2873
193.9910	1761.4819	1.8649	0.2197	3.2850
194.0410	1761.4770	1.8650	0.2198	3.2852
194.0910	1761.4721	1.8651	0.2198	3.2854
194.1410	1761.4672	1.8652	0.2199	3.2855
194.1910	1764.5680	1.8653	0.2199	3.2915
194.2410	1764.5640	1.8654	0.2200	3.2916
194.2910	1764.5599	1.8655	0.2201	3.2918
194.3410	1764.5558	1.8656	0.2201	3.2920
194.3910	1764.5517	1.8657	0.2202	3.2921
194.4410	1764.5476	1.8658	0.2202	3.2923
194.4910	1770.8809	1.8659	0.2203	3.3043
194.5410	1772.6678	1.8660	0.2203	3.3078
194.5910	1775.1360	1.8661	0.2204	3.3126
194.6410	1775.1347	1.8662	0.2205	3.3128
194.6910	1777.0094	1.8663	0.2205	3.3164
194.7410	1777.3256	1.8664	0.2206	3.3172
194.7910	1777.5664	1.8665	0.2206	3.3178
194.8410	1777.9098	1.8666	0.2207	3.3186
194.8910	1778.2535	1.8667	0.2207	3.3195
194.9410	1781.0261	1.8668	0.2208	3.3248
194.9910	1781.1620	1.8669	0.2208	3.3252
195.0410	1781.1624	1.8670	0.2209	3.3254
195.0910	1781.1627	1.8671	0.2210	3.3256
195.1410	1781.1630	1.8672	0.2210	3.3258
195.1910	1781.2287	1.8673	0.2211	3.3261
195.2410	1781.6653	1.8674	0.2211	3.3270
195.2910	1782.5157	1.8675	0.2212	3.3288
195.3410	1782.5236	1.8676	0.2212	3.3290
195.3910	1782.5305	1.8677	0.2213	3.3292
195.4410	1782.5385	1.8678	0.2214	3.3294
195.4910	1782.5454	1.8679	0.2214	3.3296
195.5410	1784.4017	1.8680	0.2215	3.3332
195.5910	1785.5955	1.8681	0.2215	3.3356
195.6410	1785.6917	1.8682	0.2216	3.3360
195.6910	1785.7431	1.8683	0.2216	3.3362
195.7410	1785.7905	1.8684	0.2217	3.3365
195.7910	1786.1183	1.8684	0.2217	3.3373
195.8410	1787.1774	1.8685	0.2218	3.3394
195.8910	1787.3691	1.8686	0.2219	3.3400
195.9410	1787.3710	1.8687	0.2219	3.3401
195.9910	1787.3729	1.8688	0.2220	3.3403
196.0410	1787.4331	1.8689	0.2220	3.3406
196.0910	1787.9228	1.8690	0.2221	3.3417
196.1410	1789.9147	1.8691	0.2221	3.3456
196.1910	1790.7117	1.8692	0.2222	3.3472
196.2410	1790.7145	1.8693	0.2222	3.3474
196.2910	1789.3463	1.8694	0.2223	3.3450
196.3410	1789.0674	1.8695	0.2224	3.3447
196.3910	1788.6811	1.8696	0.2224	3.3441
196.4410	1788.2178	1.8697	0.2225	3.3434
196.4910	1781.1144	1.8698	0.2225	3.3303
196.5410	1774.3638	1.8699	0.2226	3.3179
196.5910	1773.5378	1.8700	0.2226	3.3165
196.6410	1770.5101	1.8701	0.2227	3.3110
196.6910	1770.5076	1.8702	0.2228	3.3112
196.7410	1770.5052	1.8703	0.2228	3.3113
196.7910	1770.5027	1.8704	0.2229	3.3115
196.8410	1770.5002	1.8705	0.2229	3.3117
196.8910	1804.3053	1.8706	0.2230	3.3751
196.9410	1825.6796	1.8707	0.2230	3.4152
196.9910	1836.5261	1.8708	0.2231	3.4357
197.0410	1836.5409	1.8709	0.2231	3.4359
197.0910	1836.5556	1.8709	0.2232	3.4361
197.1410	1836.4660	1.8710	0.2233	3.4361
197.1910	1836.0805	1.8711	0.2233	3.4356
197.2410	1834.6444	1.8712	0.2234	3.4330
197.2910	1834.0013	1.8713	0.2234	3.4320
197.3410	1833.4463	1.8714	0.2235	3.4312
197.3910	1833.2590	1.8715	0.2235	3.4310
197.4410	1833.2147	1.8716	0.2236	3.4311
197.4910	1833.1709	1.8717	0.2236	3.4312
197.5410	1833.1266	1.8718	0.2237	3.4313
197.5910	1833.0655	1.8719	0.2237	3.4313
197.6410	1832.9961	1.8720	0.2238	3.4314
197.6910	1832.9261	1.8721	0.2239	3.4314
197.7410	1832.8560	1.8722	0.2239	3.4314
197.7910	1832.5426	1.8723	0.2240	3.4310
197.8410	1832.4081	1.8724	0.2240	3.4309
197.8910	1831.1952	1.8725	0.2241	3.4288
197.9410	1825.5490	1.8726	0.2241	3.4184
197.9910	1808.8877	1.8727	0.2242	3.3874
198.0410	1802.9591	1.8727	0.2242	3.3765
198.0910	1794.5381	1.8728	0.2243	3.3609
198.1410	1794.1596	1.8729	0.2243	3.3603
198.1910	1793.9294	1.8730	0.2244	3.3601
198.2410	1793.6626	1.8731	0.2245	3.3598
198.2910	1792.0878	1.8732	0.2245	3.3570
198.3410	1792.0909	1.8733	0.2246	3.3571
198.3910	1787.9855	1.8734	0.2246	3.3496
198.4410	1772.8324	1.8735	0.2247	3.3214
198.4910	1770.7594	1.8736	0.2247	3.3177
198.5410	1769.6466	1.8737	0.2248	3.3158
198.5910	1769.6439	1.8738	0.2249	3.3159
198.6410	1769.8635	1.8739	0.2249	3.3165
198.6910	1781.1617	1.8740	0.2250	3.3378
198.7410	1792.7903	1.8741	0.2250	3.3598
198.7910	1819.4030	1.8742	0.2251	3.4098
198.8410	1819.4132	1.8742	0.2251	3.4100
198.8910	1822.5425	1.8743	0.2252	3.4161
198.9410	1822.5535	1.8744	0.2252	3.4163
198.9910	1822.5645	1.8745	0.2253	3.4164
199.0410	1822.5755	1.8746	0.2254	3.4166
199.0910	1823.1995	1.8747	0.2254	3.4180
199.1410	1823.2107	1.8748	0.2255	3.4182
199.1910	1823.2605	1.8749	0.2255	3.4184
199.2410	1824.2131	1.8750	0.2256	3.4204
199.2910	1824.2245	1.8751	0.2256	3.4206
199.3410	1824.2360	1.8752	0.2257	3.4208
199.3910	1824.2474	1.8753	0.2257	3.4209
199.4410	1802.4343	1.8754	0.2258	3.3802
199.4910	1791.8336	1.8754	0.2258	3.3605
199.5410	1791.5563	1.8755	0.2259	3.3601
199.5910	1789.2641	1.8756	0.2260	3.3560
199.6410	1787.9571	1.8757	0.2260	3.3537
199.6910	1784.5593	1.8758	0.2261	3.3475
199.7410	1783.1111	1.8759	0.2261	3.3450
199.7910	1780.3761	1.8760	0.2262	3.3400
199.8410	1780.3762	1.8761	0.2262	3.3402
199.8910	1781.6528	1.8762	0.2263	3.3427
199.9410	1786.5397	1.8763	0.2263	3.3520
199.9910	1786.5414	1.8764	0.2264	3.3522
200.0410	1786.5431	1.8765	0.2265	3.3524
200.0910	1786.5448	1.8766	0.2265	3.3525
200.1410	1784.1041	1.8766	0.2266	3.3481
200.1910	1785.6120	1.8767	0.2266	3.3511
200.2410	1787.1208	1.8768	0.2267	3.3541
200.2910	1788.6302	1.8769	0.2267	3.3571
200.3410	1791.3488	1.8770	0.2268	3.3624
200.3910	1794.0267	1.8771	0.2269	3.3676
200.4410	1796.6634	1.8772	0.2269	3.3727
200.4910	1799.2605	1.8773	0.2270	3.3777
200.5410	1801.8163	1.8774	0.2270	3.3827
200.5910	1804.3334	1.8775	0.2271	3.3876
200.6410	1805.9549	1.8776	0.2271	3.3908
200.6910	1805.9616	1.8776	0.2272	3.3910
200.7410	1805.9682	1.8777	0.2272	3.3911
200.7910	1805.9749	1.8778	0.2273	3.3913
200.8410	1805.8106	1.8779	0.2274	3.3912
200.8910	1806.1701	1.8780	0.2274	3.3920
200.9410	1806.1446	1.8781	0.2275	3.3921
200.9910	1806.1180	1.8782	0.2275	3.3922
201.0410	1806.1036	1.8783	0.2276	3.3924
201.0910	1806.1102	1.8784	0.2276	3.3925
201.1410	1806.1169	1.8785	0.2277	3.3927
201.1910	1801.6157	1.8785	0.2277	3.3844
201.2410	1800.2472	1.8786	0.2278	3.3820
201.2910	1799.0384	1.8787	0.2279	3.3799
201.3410	1798.8617	1.8788	0.2279	3.3797
201.3910	1775.2347	1.8789	0.2280	3.3355
201.4410	1763.9354	1.8790	0.2280	3.3144
201.4910	1766.5308	1.8791	0.2281	3.3195
201.5410	1771.5051	1.8792	0.2281	3.3290
201.5910	1777.6951	1.8793	0.2282	3.3408
201.6410	1784.2888	1.8794	0.2282	3.3533
201.6910	1785.5469	1.8794	0.2283	3.3558
201.7410	1786.0311	1.8795	0.2284	3.3569
201.7910	1787.9935	1.8796	0.2284	3.3607
201.8410	1788.0473	1.8797	0.2285	3.3610
201.8910	1788.0494	1.8798	0.2285	3.3612
201.9410	1788.0514	1.8799	0.2286	3.3613
201.9910	1788.0535	1.8800	0.2286	3.3615
202.0410	1788.0555	1.8801	0.2287	3.3617
202.0910	1788.0576	1.8802	0.2287	3.3618
202.1410	1788.0596	1.8802	0.2288	3.3620
202.1910	1789.0025	1.8803	0.2289	3.3639
202.2410	1787.4496	1.8804	0.2289	3.3612
202.2910	1787.8272	1.8805	0.2290	3.3620
202.3410	1797.4468	1.8806	0.2290	3.3803
202.3910	1798.4588	1.8807	0.2291	3.3823
202.4410	1802.9163	1.8808	0.2291	3.3909
202.4910	1817.6817	1.8809	0.2292	3.4188
202.5410	1822.6244	1.8809	0.2292	3.4283
202.5910	1828.5931	1.8810	0.2293	3.4397
202.6410	1830.6205	1.8811	0.2294	3.4436
202.6910	1828.2448	1.8812	0.2294	3.4393
202.7410	1824.3662	1.8813	0.2295	3.4322
202.7910	1813.9374	1.8814	0.2295	3.4127
202.8410	1813.6343	1.8815	0.2296	3.4123
202.8910	1813.6429	1.8816	0.2296	3.4125
202.9410	1813.6514	1.8817	0.2297	3.4127
202.9910	1813.6599	1.8817	0.2297	3.4128
203.0410	1813.7878	1.8818	0.2298	3.4132
203.0910	1821.2245	1.8819	0.2299	3.4274
203.1410	1822.6610	1.8820	0.2299	3.4302
203.1910	1822.6718	1.8821	0.2300	3.4304
203.2410	1823.8052	1.8822	0.2300	3.4327
203.2910	1825.1741	1.8823	0.2301	3.4355
203.3410	1825.4734	1.8823	0.2301	3.4362
203.3910	1829.5234	1.8824	0.2302	3.4440
203.4410	1830.1539	1.8825	0.2302	3.4453
203.4910	1830.6711	1.8826	0.2303	3.4464
203.5410	1829.2208	1.8827	0.2303	3.4439
203.5910	1828.6195	1.8828	0.2304	3.4429
203.6410	1822.3635	1.8829	0.2305	3.4313
203.6910	1822.8961	1.8830	0.2305	3.4324
203.7410	1823.1223	1.8830	0.2306	3.4330
203.7910	1822.9815	1.8831	0.2306	3.4329
203.8410	1822.2939	1.8832	0.2307	3.4318
203.8910	1815.5166	1.8833	0.2307	3.4192
203.9410	1815.4748	1.8834	0.2308	3.4192
203.9910	1815.4367	1.8835	0.2308	3.4193
204.0410	1815.4457	1.8836	0.2309	3.4195
204.0910	1811.5270	1.8836	0.2310	3.4123
204.1410	1819.7446	1.8837	0.2310	3.4279
204.1910	1818.3069	1.8838	0.2311	3.4254
204.2410	1817.9752	1.8839	0.2311	3.4249
204.2910	1817.9848	1.8840	0.2312	3.4251
204.3410	1815.5978	1.8841	0.2312	3.4207
204.3910	1815.0078	1.8842	0.2313	3.4198
204.4410	1814.5277	1.8842	0.2313	3.4190
204.4910	1814.5364	1.8843	0.2314	3.4192
204.5410	1814.4697	1.8844	0.2314	3.4192
204.5910	1810.7583	1.8845	0.2315	3.4124
204.6410	1810.5984	1.8846	0.2316	3.4122
204.6910	1809.7031	1.8847	0.2316	3.4107
204.7410	1809.2593	1.8848	0.2317	3.4100
204.7910	1808.7510	1.8848	0.2317	3.4092
204.8410	1808.5259	1.8849	0.2318	3.4089
204.8910	1808.5331	1.8850	0.2318	3.4091
204.9410	1808.5402	1.8851	0.2319	3.4093
204.9910	1808.5474	1.8852	0.2319	3.4094
205.0410	1808.3042	1.8853	0.2320	3.4091
205.0910	1794.8387	1.8853	0.2321	3.3839
205.1410	1789.2560	1.8854	0.2321	3.3735
