# IODP371 site U1507 physical property data
#Raw data		
depth_m_bsf	velocity_m/s	density_Mg/m3
640.8343	2.5813	2.2486
640.9867	2.6235	2.2667
641.1391	2.5669	2.3071
641.2915	2.5872	2.3177
641.4439	2.5746	2.3123
641.5963	2.5252	2.2968
641.7487	2.5361	2.2855
641.9011	2.5241	2.2766
642.0535	2.4866	2.2830
642.2059	2.4839	2.2757
642.3583	2.4794	2.2782
642.5107	2.5042	2.2654
642.6631	2.5236	2.2789
642.8155	2.5090	2.2901
642.9679	2.5106	2.3038
643.1203	2.5147	2.3061
643.2727	2.5372	2.3016
643.4251	2.5450	2.3107
643.5775	2.5393	2.3136
643.7299	2.5341	2.3128
643.8823	2.5371	2.2845
644.0347	2.5320	2.2198
644.1871	2.4743	2.1885
644.3395	2.4456	2.1832
644.4919	2.4568	2.2122
644.6443	2.4613	2.2240
644.7967	2.4841	2.2417
644.9491	2.4731	2.2668
645.1015	2.4603	2.2691
645.2539	2.5017	2.2713
645.4063	2.5254	2.2762
645.5587	2.5276	2.2890
645.7111	2.5021	2.2878
645.8635	2.4578	2.2872
646.0159	2.4475	2.2793
646.1683	2.4437	2.2867
646.3207	2.4290	2.2856
646.4731	2.4224	2.2819
646.6255	2.4233	2.2841
646.7779	2.4542	2.2796
646.9303	2.4751	2.2677
647.0827	2.4795	2.2592
647.2351	2.4816	2.2627
647.3875	2.5079	2.2654
647.5399	2.5202	2.2739
647.6923	2.4896	2.2645
647.8447	2.4530	2.2526
647.9971	2.4771	2.2637
648.1495	2.4428	2.2724
648.3019	2.4875	2.2744
648.4543	2.4884	2.2523
648.6067	2.4815	2.2482
648.7591	2.4365	2.2471
648.9115	2.4257	2.2328
649.0639	2.4477	2.2303
649.2163	2.4466	2.2200
649.3687	2.4358	2.2256
649.5211	2.4340	2.2202
649.6735	2.4221	2.2224
649.8259	2.4300	2.2284
649.9783	2.4350	2.2405
650.1307	2.4602	2.2253
650.2831	2.4613	2.2128
650.4355	2.4497	2.1991
650.5879	2.4386	2.2008
650.7403	2.4237	2.2053
650.8927	2.4083	2.2023
651.0451	2.3990	2.1950
651.1975	2.3907	2.2018
651.3499	2.3794	2.2204
651.5023	2.3747	2.2388
651.6547	2.3759	2.2493
651.8071	2.3756	2.2492
651.9595	2.3804	2.2532
652.1119	2.3858	2.2462
652.2643	2.3802	2.2354
652.4167	2.3785	2.2244
652.5691	2.3680	2.2230
652.7215	2.3570	2.2383
652.8739	2.3626	2.2418
653.0263	2.3419	2.2498
653.1787	2.3272	2.2386
653.3311	2.2964	2.2345
653.4835	2.2962	2.2257
653.6359	2.2889	2.2278
653.7883	2.2955	2.2288
653.9407	2.3331	2.2279
654.0931	2.3728	2.2235
654.2455	2.3770	2.2156
654.3979	2.3825	2.2141
654.5503	2.3841	2.1970
654.7027	2.3886	2.1877
654.8551	2.3749	2.1800
655.0075	2.3694	2.1862
655.1599	2.3707	2.1754
655.3123	2.3744	2.1751
655.4647	2.3739	2.1808
655.6171	2.3722	2.2001
655.7695	2.3736	2.2165
655.9219	2.3832	2.2199
656.0743	2.3899	2.2190
656.2267	2.3980	2.2154
656.3791	2.3831	2.2162
656.5315	2.3827	2.2176
656.6839	2.3828	2.2190
656.8363	2.3697	2.2149
656.9887	2.3566	2.1965
657.1411	2.3480	2.1923
657.2935	2.3380	2.1913
657.4459	2.3264	2.1954
657.5983	2.3314	2.1777
657.7507	2.3361	2.1744
657.9031	2.3542	2.1962
658.0555	2.3479	2.2165
658.2079	2.3388	2.2251
658.3603	2.3526	2.2232
658.5127	2.3633	2.2306
658.6651	2.3321	2.2332
658.8175	2.3246	2.2289
658.9699	2.3322	2.2222
659.1223	2.3385	2.2036
659.2747	2.3380	2.1950
659.4271	2.3288	2.2014
659.5795	2.3405	2.2113
659.7319	2.3580	2.2195
659.8843	2.3486	2.2147
660.0367	2.3471	2.1966
660.1891	2.3582	2.1799
660.3415	2.3668	2.1694
660.4939	2.3843	2.1696
660.6463	2.3960	2.1712
660.7987	2.3939	2.1705
660.9511	2.3882	2.1666
661.1035	2.3933	2.1508
661.2559	2.3805	2.1566
661.4083	2.3713	2.1704
661.5607	2.3609	2.1826
661.7131	2.3429	2.1977
661.8655	2.3416	2.2048
662.0179	2.3389	2.2189
662.1703	2.3290	2.1926
662.3227	2.3232	2.1615
662.4751	2.3169	2.1456
662.6275	2.3358	2.1572
662.7799	2.2936	2.1636
662.9323	2.2960	2.1481
663.0847	2.3067	2.1396
663.2371	2.3326	2.1431
663.3895	2.3490	2.1668
663.5419	2.3499	2.1682
663.6943	2.3640	2.1652
663.8467	2.3503	2.1703
663.9991	2.3211	2.2004
664.1515	2.2929	2.1775
664.3039	2.2753	2.1254
664.4563	2.2599	2.0782
664.6087	2.2464	2.0962
664.7611	2.2420	2.1646
664.9135	2.2707	2.2192
665.0659	2.2937	2.2558
665.2183	2.3069	2.2623
665.3707	2.3708	2.2578
665.5231	2.4425	2.2193
665.6755	2.5083	2.1896
665.8279	2.5330	2.1893
665.9803	2.4911	2.1900
666.1327	2.4463	2.1691
666.2851	2.3997	2.1476
666.4375	2.3778	2.1482
666.5899	2.3753	2.1634
666.7423	2.3499	2.1832
666.8947	2.3587	2.2007
667.0471	2.3844	2.1983
667.1995	2.4120	2.1987
667.3519	2.4164	2.2000
667.5043	2.3848	2.2047
667.6567	2.3866	2.2047
667.8091	2.3646	2.2163
667.9615	2.3306	2.2059
668.1139	2.3206	2.1885
668.2663	2.3233	2.1796
668.4187	2.3295	2.1764
668.5711	2.3322	2.1747
668.7235	2.3296	2.1741
668.8759	2.3318	2.2027
669.0283	2.3400	2.2436
669.1807	2.3391	2.2576
669.3331	2.3394	2.2532
669.4855	2.3473	2.2307
669.6379	2.3445	2.2119
669.7903	2.3362	2.1836
669.9427	2.3178	2.1715
670.0951	2.3305	2.1619
670.2475	2.3427	2.1695
670.3999	2.3399	2.1858
670.5523	2.3186	2.2120
670.7047	2.3042	2.2376
670.8571	2.3001	2.2370
671.0095	2.3091	2.2313
671.1619	2.3095	2.2222
671.3143	2.3250	2.2237
671.4667	2.3646	2.2307
671.6191	2.3659	2.2459
671.7715	2.3440	2.2507
671.9239	2.3402	2.2450
672.0763	2.3313	2.2217
672.2287	2.3376	2.2166
672.3811	2.3358	2.2144
672.5335	2.3375	2.1979
672.6859	2.3346	2.1706
672.8383	2.3694	2.1659
672.9907	2.3725	2.1844
673.1431	2.3575	2.2015
673.2955	2.3544	2.2117
673.4479	2.3531	2.2293
673.6003	2.3769	2.2317
673.7527	2.3997	2.2322
673.9051	2.4219	2.2234
674.0575	2.4087	2.2394
674.2099	2.4018	2.2471
674.3623	2.4042	2.2427
674.5147	2.4025	2.2468
674.6671	2.3845	2.2423
674.8195	2.3621	2.2522
674.9719	2.3382	2.2473
675.1243	2.3367	2.2507
675.2767	2.3490	2.2382
675.4291	2.3552	2.2287
675.5815	2.3819	2.2245
675.7339	2.4313	2.2337
675.8863	2.4366	2.2450
676.0387	2.4400	2.2411
676.1911	2.4361	2.2274
676.3435	2.4410	2.2103
676.4959	2.4350	2.1990
676.6483	2.4490	2.1913
676.8007	2.4460	2.1960
676.9531	2.4597	2.1903
677.1055	2.4550	2.2011
677.2579	2.4518	2.1960
677.4103	2.4301	2.1745
677.5627	2.4117	2.1750
677.7151	2.3923	2.1881
677.8675	2.3785	2.2169
678.0199	2.3794	2.2234
678.1723	2.3766	2.2280
678.3247	2.3724	2.2242
678.4771	2.3824	2.2160
678.6295	2.3868	2.2070
678.7819	2.3868	2.2054
678.9343	2.3735	2.2073
679.0867	2.3752	2.2057
679.2391	2.3964	2.2101
679.3915	2.4179	2.2159
679.5439	2.4199	2.2193
679.6963	2.4360	2.2193
679.8487	2.4524	2.2225
680.0011	2.4559	2.2261
680.1535	2.4511	2.1698
680.3059	2.4506	2.1211
680.4583	2.4389	2.1455
680.6107	2.4146	2.2313
680.7631	2.3985	2.2945
680.9155	2.4242	2.2701
681.0679	2.4249	2.2553
681.2203	2.4564	2.2435
681.3727	2.4938	2.2426
681.5251	2.5404	2.2391
681.6775	2.5629	2.2456
681.8299	2.5570	2.2493
681.9823	2.5207	2.2510
682.1347	2.4689	2.2523
682.2871	2.4304	2.2384
682.4395	2.3802	2.2296
682.5919	2.3694	2.2324
682.7443	2.3774	2.2472
682.8967	2.4415	2.2551
683.0491	2.4956	2.2616
683.2015	2.5237	2.2608
683.3539	2.5061	2.2549
683.5063	2.4945	2.2366
683.6587	2.4869	2.2308
683.8111	2.4858	2.2375
683.9635	2.4925	2.2375
684.1159	2.4925	2.2413
684.2683	2.4868	2.2268
684.4207	2.4801	2.2305
684.5731	2.4760	2.2286
684.7255	2.4735	2.2388
684.8779	2.4700	2.2361
685.0303	2.4679	2.2323
685.1827	2.4591	2.2282
685.3351	2.4579	2.2300
685.4875	2.4594	2.2356
685.6399	2.4482	2.2486
685.7923	2.4597	2.2444
685.9447	2.4864	2.2487
686.0971	2.4767	2.2430
686.2495	2.4651	2.2466
686.4019	2.4593	2.2393
686.5543	2.4499	2.2432
686.7067	2.4502	2.2443
686.8591	2.4627	2.2372
687.0115	2.4761	2.2295
687.1639	2.4791	2.2211
687.3163	2.4675	2.2208
687.4687	2.4852	2.2303
687.6211	2.4534	2.2471
687.7735	2.4500	2.2620
687.9259	2.4572	2.2643
688.0783	2.4707	2.2726
688.2307	2.4821	2.2678
688.3831	2.4829	2.2633
688.5355	2.5166	2.2510
688.6879	2.5261	2.2471
688.8403	2.4959	2.2519
688.9927	2.4741	2.2654
689.1451	2.4794	2.2625
689.2975	2.4853	2.2615
689.4499	2.4932	2.2672
689.6023	2.4815	2.2772
689.7547	2.4856	2.2777
689.9071	2.4985	2.2650
690.0595	2.5390	2.2648
690.2119	2.5477	2.2606
690.3643	2.5499	2.2696
690.5167	2.5663	2.2676
690.6691	2.5711	2.2671
690.8215	2.5566	2.2704
690.9739	2.5488	2.2711
691.1263	2.5320	2.2672
691.2787	2.5236	2.2507
691.4311	2.5310	2.2433
691.5835	2.5405	2.2480
691.7359	2.5333	2.2654
691.8883	2.5143	2.2697
692.0407	2.4958	2.2673
692.1931	2.5131	2.2622
692.3455	2.5130	2.2713
692.4979	2.5098	2.2757
692.6503	2.5163	2.2731
692.8027	2.5347	2.2447
692.9551	2.5459	2.2385
693.1075	2.5495	2.2374
693.2599	2.5389	2.2480
693.4123	2.5192	2.2430
693.5647	2.5202	2.2353
693.7171	2.5323	2.2321
693.8695	2.5335	2.2348
694.0219	2.5302	2.2387
694.1743	2.5311	2.2486
694.3267	2.5321	2.2466
694.4791	2.5228	2.2431
694.6315	2.5146	2.2463
694.7839	2.5026	2.2479
694.9363	2.4981	2.2448
695.0887	2.4962	2.2479
695.2411	2.4821	2.2448
695.3935	2.4577	2.2541
695.5459	2.4516	2.2433
695.6983	2.4539	2.2430
695.8507	2.4441	2.2458
696.0031	2.4388	2.2537
696.1555	2.4352	2.2605
696.3079	2.4333	2.2647
696.4603	2.4462	2.2685
696.6127	2.4625	2.2690
696.7651	2.4718	2.2594
696.9175	2.4651	2.2550
697.0699	2.4835	2.2499
697.2223	2.5009	2.2291
697.3747	2.5060	2.2229
697.5271	2.5105	2.2143
697.6795	2.5246	2.2325
697.8319	2.5387	2.2352
697.9843	2.5438	2.2416
698.1367	2.5399	2.2417
698.2891	2.5440	2.2395
698.4415	2.5332	2.2386
698.5939	2.5042	2.2396
698.7463	2.5160	2.2318
698.8987	2.4886	2.2365
699.0511	2.5003	2.2387
699.2035	2.4943	2.2399
699.3559	2.5045	2.2256
699.5083	2.5016	2.2248
699.6607	2.4786	2.2350
699.8131	2.4740	2.2404
699.9655	2.4728	2.2267
700.1179	2.4668	2.2214
700.2703	2.4606	2.2236
700.4227	2.4599	2.2416
700.5751	2.4686	2.2435
700.7275	2.4782	2.2434
700.8799	2.4817	2.2416
701.0323	2.4774	2.2441
701.1847	2.4778	2.2325
701.3371	2.4884	2.2098
701.4895	2.4848	2.1799
701.6419	2.4671	2.1660
701.7943	2.4451	2.1722
701.9467	2.4227	2.1766
702.0991	2.4139	2.1953
702.2515	2.4132	2.2107
702.4039	2.4247	2.2297
702.5563	2.4442	2.2074
702.7087	2.4453	2.1910
702.8611	2.4388	2.1767
703.0135	2.4182	2.1783
703.1659	2.3932	2.2036
703.3183	2.3801	2.2222
703.4707	2.3636	2.2354
703.6231	2.3462	2.2264
703.7755	2.3589	2.2273
703.9279	2.4066	2.2280
704.0803	2.4353	2.2239
704.2327	2.4336	2.2320
704.3851	2.4322	2.2444
704.5375	2.4333	2.2575
704.6899	2.4325	2.2590
704.8423	2.4306	2.2543
704.9947	2.4317	2.2413
705.1471	2.4640	2.2346
705.2995	2.4811	2.2270
705.4519	2.4817	2.2307
705.6043	2.4980	2.2249
705.7567	2.4987	2.2251
705.9091	2.5024	2.2309
706.0615	2.5119	2.2259
706.2139	2.5212	2.2121
706.3663	2.5126	2.1994
706.5187	2.4922	2.2070
706.6711	2.5118	2.2161
706.8235	2.5287	2.2165
706.9759	2.5313	2.2105
707.1283	2.5371	2.2065
707.2807	2.5315	2.2050
707.4331	2.5212	2.2025
707.5855	2.5217	2.1977
707.7379	2.5102	2.1996
707.8903	2.4781	2.1999
708.0427	2.4626	2.1865
708.1951	2.4616	2.1976
708.3475	2.4571	2.2180
708.4999	2.4441	2.2362
708.6523	2.4345	2.2398
708.8047	2.4353	2.2353
708.9571	2.4302	2.2423
709.1095	2.4210	2.2513
709.2619	2.4282	2.2488
709.4143	2.4433	2.2387
709.5667	2.4467	2.2334
709.7191	2.4494	2.2353
709.8715	2.4407	2.2394
710.0239	2.4213	2.2492
710.1763	2.4172	2.2455
710.3287	2.4178	2.2499
710.4811	2.4133	2.2544
710.6335	2.4153	2.2665
710.7859	2.4238	2.2707
710.9383	2.4261	2.2786
711.0907	2.4303	2.2873
711.2431	2.4520	2.2730
711.3955	2.4710	2.2571
711.5479	2.4738	2.2566
711.7003	2.4684	2.2772
711.8527	2.4605	2.2889
712.0051	2.4575	2.2881
712.1575	2.4675	2.2879
712.3099	2.4951	2.2946
712.4623	2.5210	2.2990
712.6147	2.5303	2.3040
712.7671	2.5336	2.2965
712.9195	2.5360	2.2967
713.0719	2.5350	2.2920
713.2243	2.5291	2.2971
713.3767	2.5298	2.2841
713.5291	2.5672	2.2780
713.6815	2.6144	2.2662
713.8339	2.6473	2.2765
713.9863	2.6699	2.2786
714.1387	2.6853	2.2796
714.2911	2.6991	2.2681
714.4435	2.6976	2.2600
714.5959	2.6817	2.2691
714.7483	2.6707	2.2790
714.9007	2.6649	2.2779
715.0531	2.6559	2.2755
715.2055	2.6479	2.2638
715.3579	2.6413	2.2591
715.5103	2.6210	2.2547
715.6627	2.5687	2.2645
715.8151	2.5264	2.2786
715.9675	2.5103	2.2837
716.1199	2.5092	2.2695
716.2723	2.5228	2.2753
716.4247	2.5297	2.2806
716.5771	2.5313	2.2933
716.7295	2.5414	2.2921
716.8819	2.5508	2.2958
717.0343	2.5560	2.2945
717.1867	2.5691	2.2941
717.3391	2.6007	2.2938
717.4915	2.6269	2.2852
717.6439	2.6341	2.2863
717.7963	2.6356	2.2830
717.9487	2.6384	2.2810
718.1011	2.6440	2.2774
718.2535	2.6502	2.2786
718.4059	2.6643	2.2674
718.5583	2.6797	2.2569
718.7107	2.6904	2.2524
718.8631	2.6932	2.2484
719.0155	2.6850	2.2550
719.1679	2.6758	2.2663
719.3203	2.6562	2.2802
719.4727	2.6165	2.2911
719.6251	2.5935	2.2954
719.7775	2.5926	2.2995
719.9299	2.5894	2.2972
720.0823	2.5721	2.2992
720.2347	2.5507	2.3033
720.3871	2.5418	2.3062
720.5395	2.5457	2.3037
720.6919	2.5599	2.3110
720.8443	2.5763	2.3102
720.9967	2.5881	2.3114
721.1491	2.5939	2.3112
721.3015	2.6035	2.3016
721.4539	2.6088	2.2876
721.6063	2.6223	2.2653
721.7587	2.6465	2.2608
721.9111	2.6405	2.2442
722.0635	2.6541	2.2432
722.2159	2.6768	2.2376
722.3683	2.6525	2.2425
722.5207	2.6405	2.2438
722.6731	2.6463	2.2527
722.8255	2.6507	2.2558
722.9779	2.6561	2.2584
723.1303	2.6526	2.2489
723.2827	2.6376	2.2469
723.4351	2.6205	2.2357
723.5875	2.6288	2.2292
723.7399	2.6100	2.2223
723.8923	2.5724	2.2278
724.0447	2.5569	2.2378
724.1971	2.5501	2.2568
724.3495	2.5612	2.2630
724.5019	2.5838	2.2594
724.6543	2.5882	2.2404
724.8067	2.5791	2.2319
724.9591	2.5768	2.2371
725.1115	2.5705	2.2484
725.2639	2.5544	2.2488
725.4163	2.5393	2.2518
725.5687	2.5113	2.2581
725.7211	2.4926	2.2621
725.8735	2.5039	2.2576
726.0259	2.5277	2.2575
726.1783	2.5412	2.2474
726.3307	2.5429	2.2553
726.4831	2.5582	2.2587
726.6355	2.5703	2.2659
726.7879	2.5562	2.2503
726.9403	2.5425	2.2414
727.0927	2.5419	2.2325
727.2451	2.5471	2.2418
727.3975	2.5447	2.2488
727.5499	2.5299	2.2584
727.7023	2.5252	2.2600
727.8547	2.5200	2.2641
728.0071	2.5203	2.2631
728.1595	2.5297	2.2614
728.3119	2.5366	2.2643
728.4643	2.5402	2.2726
728.6167	2.5384	2.2762
728.7691	2.5383	2.2808
728.9215	2.5413	2.2802
729.0739	2.5411	2.2819
729.2263	2.5391	2.2826
729.3787	2.5442	2.2823
729.5311	2.5510	2.2853
729.6835	2.5509	2.2762
729.8359	2.5668	2.2681
729.9883	2.5862	2.2563
730.1407	2.5894	2.2580
730.2931	2.5863	2.2545
730.4455	2.5711	2.2586
730.5979	2.5631	2.2499
730.7503	2.5634	2.2534
730.9027	2.5714	2.2478
731.0551	2.5900	2.2459
731.2075	2.6045	2.2443
731.3599	2.5962	2.2507
731.5123	2.6022	2.2541
731.6647	2.6176	2.2566
731.8171	2.5880	2.2683
731.9695	2.5570	2.2719
732.1219	2.5454	2.2762
732.2743	2.5290	2.2668
732.4267	2.4981	2.2722
732.5791	2.5049	2.2691
732.7315	2.5256	2.2698
732.8839	2.4865	2.2676
733.0363	2.4580	2.2737
733.1887	2.4628	2.2752
733.3411	2.4680	2.2754
733.4935	2.4825	2.2670
733.6459	2.5089	2.2644
733.7983	2.5432	2.2606
733.9507	2.5834	2.2630
734.1031	2.6197	2.2625
734.2555	2.6361	2.2592
734.4079	2.6331	2.2587
734.5603	2.6031	2.2614
734.7127	2.5967	2.2638
734.8651	2.6059	2.2697
735.0175	2.6056	2.2715
735.1699	2.6129	2.2796
735.3223	2.6137	2.2852
735.4747	2.6124	2.2981
735.6271	2.6092	2.3042
735.7795	2.6028	2.2940
735.9319	2.5718	2.2992
736.0843	2.5458	2.2990
736.2367	2.5553	2.3093
736.3891	2.5576	2.3002
736.5415	2.5529	2.2961
736.6939	2.5620	2.2906
736.8463	2.5913	2.2946
736.9987	2.6220	2.2946
737.1511	2.6322	2.3055
737.3035	2.6476	2.3027
737.4559	2.6747	2.2945
737.6083	2.6997	2.2841
737.7607	2.6927	2.2924
737.9131	2.6635	2.3034
738.0655	2.6378	2.2968
738.2179	2.6297	2.2827
738.3703	2.6351	2.2786
738.5227	2.6367	2.2780
738.6751	2.6446	2.2730
738.8275	2.6514	2.2776
738.9799	2.6477	2.2701
739.1323	2.6639	2.2792
739.2847	2.6875	2.2847
739.4371	2.6955	2.2961
739.5895	2.6955	2.2940
739.7419	2.6903	2.2919
739.8943	2.6736	2.2884
740.0467	2.6513	2.2859
740.1991	2.6386	2.2838
740.3515	2.6416	2.2662
740.5039	2.6528	2.2631
740.6563	2.6691	2.2534
740.8087	2.6805	2.2568
740.9611	2.6710	2.2555
741.1135	2.6479	2.2728
741.2659	2.6257	2.2733
741.4183	2.6026	2.2769
741.5707	2.5769	2.2736
741.7231	2.5580	2.2753
741.8755	2.5466	2.2747
742.0279	2.5450	2.2837
742.1803	2.5511	2.2951
742.3327	2.5752	2.2988
742.4851	2.6182	2.2958
742.6375	2.6401	2.2785
742.7899	2.6322	2.2649
742.9423	2.6122	2.2485
743.0947	2.6036	2.2588
743.2471	2.6157	2.2742
743.3995	2.6354	2.2884
743.5519	2.6471	2.2903
743.7043	2.6582	2.2943
743.8567	2.6735	2.2895
744.0091	2.6822	2.3012
744.1615	2.6866	2.2950
744.3139	2.6783	2.2931
744.4663	2.6571	2.2885
744.6187	2.6353	2.2911
744.7711	2.6205	2.2850
744.9235	2.5908	2.2644
745.0759	2.5618	2.2494
745.2283	2.5553	2.2491
745.3807	2.5644	2.2603
745.5331	2.5874	2.2718
745.6855	2.6093	2.2689
745.8379	2.6236	2.2581
745.9903	2.6302	2.2520
746.1427	2.6340	2.2534
746.2951	2.6222	2.2536
746.4475	2.6012	2.2623
746.5999	2.5939	2.2753
746.7523	2.5928	2.2847
746.9047	2.5924	2.2924
747.0571	2.6036	2.3026
747.2095	2.6336	2.3131
747.3619	2.6641	2.3115
747.5143	2.6976	2.2963
747.6667	2.7238	2.2925
747.8191	2.7154	2.2818
747.9715	2.6847	2.2864
748.1239	2.6712	2.2900
748.2763	2.6690	2.2930
748.4287	2.6745	2.2922
748.5811	2.6868	2.2858
748.7335	2.6864	2.2776
748.8859	2.6832	2.2702
749.0383	2.6823	2.2710
749.1907	2.6848	2.2732
749.3431	2.7031	2.2673
749.4955	2.7188	2.2660
749.6479	2.7262	2.2609
749.8003	2.7299	2.2627
749.9527	2.7198	2.2624
750.1051	2.7033	2.2808
750.2575	2.6945	2.2749
750.4099	2.7126	2.2679
750.5623	2.7278	2.2522
750.7147	2.7227	2.2464
750.8671	2.6954	2.2416
751.0195	2.6722	2.2452
751.1719	2.6475	2.2460
751.3243	2.6185	2.2437
751.4767	2.6193	2.2380
751.6291	2.6261	2.2366
751.7815	2.6291	2.2331
751.9339	2.6517	2.2295
752.0863	2.6651	2.2155
752.2387	2.6602	2.2055
752.3911	2.6552	2.1889
752.5435	2.6647	2.1871
752.6959	2.6768	2.1861
752.8483	2.6475	2.1947
753.0007	2.6249	2.2063
753.1531	2.6429	2.2180
753.3055	2.6557	2.2238
753.4579	2.6506	2.2245
753.6103	2.6391	2.2277
753.7627	2.6263	2.2313
753.9151	2.5953	2.2303
754.0675	2.5580	2.2266
754.2199	2.5445	2.2259
754.3723	2.5421	2.2267
754.5247	2.5383	2.2420
754.6771	2.5377	2.2491
754.8295	2.5393	2.2538
754.9819	2.5401	2.2507
755.1343	2.5477	2.2575
755.2867	2.5669	2.2497
755.4391	2.5885	2.2337
755.5915	2.5797	2.2169
755.7439	2.5649	2.2120
755.8963	2.5609	2.2112
756.0487	2.5445	2.2126
756.2011	2.5329	2.2078
756.3535	2.5372	2.2056
756.5059	2.5272	2.2093
756.6583	2.5234	2.2124
756.8107	2.5389	2.2085
756.9631	2.5543	2.2155
757.1155	2.5747	2.2294
757.2679	2.5774	2.2249
757.4203	2.5601	2.2125
757.5727	2.5267	2.2108
757.7251	2.5041	2.2233
757.8775	2.5436	2.2343
758.0299	2.5752	2.2429
758.1823	2.5769	2.2368
758.3347	2.5970	2.2323
758.4871	2.6143	2.2267
758.6395	2.6158	2.2296
758.7919	2.5977	2.2259
758.9443	2.5818	2.2303
759.0967	2.5822	2.2308
759.2491	2.5668	2.2319
759.4015	2.5535	2.2277
759.5539	2.5607	2.2195
759.7063	2.5724	2.2138
759.8587	2.5726	2.2137
760.0111	2.5566	2.2137
760.1635	2.5467	2.2187
760.3159	2.5394	2.2230
760.4683	2.5321	2.2323
760.6207	2.5284	2.2366
760.7731	2.5237	2.2405
760.9255	2.5253	2.2389
761.0779	2.5265	2.2385
761.2303	2.5268	2.2375
761.3827	2.5339	2.2347
761.5351	2.5418	2.2285
761.6875	2.5435	2.2218
761.8399	2.5363	2.2256
761.9923	2.5291	2.2340
762.1447	2.5254	2.2398
762.2971	2.5223	2.2375
762.4495	2.5210	2.2225
762.6019	2.5248	2.2192
762.7543	2.5313	2.2231
762.9067	2.5322	2.2394
763.0591	2.5238	2.2465
763.2115	2.5189	2.2495
763.3639	2.5089	2.2335
763.5163	2.4919	2.2245
763.6687	2.4877	2.2187
763.8211	2.4892	2.2304
763.9735	2.4869	2.2413
764.1259	2.4888	2.2355
764.2783	2.5003	2.2197
764.4306	2.5059	2.2052
764.5830	2.5090	2.2141
764.7354	2.5236	2.2215
764.8878	2.5305	2.2448
765.0402	2.5295	2.2455
765.1926	2.5526	2.2360
765.3450	2.5783	2.2169
765.4974	2.5723	2.2062
765.6498	2.5593	2.2055
765.8022	2.5566	2.2193
765.9546	2.5526	2.2205
766.1070	2.5484	2.2104
766.2594	2.5520	2.1982
766.4118	2.5552	2.2049
766.5642	2.5526	2.2220
766.7166	2.5504	2.2299
766.8690	2.5488	2.2260
767.0214	2.5462	2.2201
767.1738	2.5404	2.2112
767.3262	2.5321	2.2033
767.4786	2.5285	2.2037
767.6310	2.5296	2.2066
767.7834	2.5329	2.2146
767.9358	2.5355	2.2214
768.0882	2.5388	2.2182
768.2406	2.5410	2.1954
768.3930	2.5374	2.1650
768.5454	2.5073	2.1535
768.6978	2.4897	2.1574
768.8502	2.5043	2.1667
769.0026	2.5243	2.1912
769.1550	2.5392	2.2159
769.3074	2.5442	2.2189
769.4598	2.5510	2.2078
769.6122	2.5571	2.1882
769.7646	2.5479	2.1708
769.9170	2.5247	2.1698
770.0694	2.5219	2.1759
770.2218	2.5279	2.1882
770.3742	2.5256	2.1847
770.5266	2.5213	2.1834
770.6790	2.5186	2.1819
770.8314	2.5272	2.1819
770.9838	2.5386	2.1924
771.1362	2.5501	2.2041
771.2886	2.5613	2.2213
771.4410	2.5640	2.2289
771.5934	2.5639	2.2334
771.7458	2.5646	2.2195
771.8982	2.5680	2.2123
772.0506	2.5684	2.2081
772.2030	2.5627	2.2023
772.3554	2.5585	2.2089
772.5078	2.5562	2.1987
772.6602	2.5556	2.1960
772.8126	2.5551	2.1750
772.9650	2.5557	2.1612
773.1174	2.5667	2.1464
773.2698	2.5808	2.1392
773.4222	2.5889	2.1402
773.5746	2.5723	2.1517
773.7270	2.5511	2.1614
773.8794	2.5516	2.1801
774.0318	2.5575	2.1838
774.1842	2.5632	2.1878
774.3366	2.5579	2.1994
774.4890	2.5393	2.1976
774.6414	2.5209	2.1978
774.7938	2.5070	2.1927
774.9462	2.5033	2.1861
775.0986	2.4945	2.1686
775.2510	2.4737	2.1601
775.4034	2.4653	2.1651
775.5558	2.4699	2.1677
775.7082	2.4784	2.1548
775.8606	2.4880	2.1325
776.0130	2.4988	2.1342
776.1654	2.5082	2.1285
776.3178	2.4868	2.1302
776.4702	2.4698	2.1301
776.6226	2.4704	2.1388
776.7750	2.4569	2.1465
776.9274	2.4476	2.1449
777.0798	2.4477	2.1622
777.2322	2.4503	2.1764
777.3846	2.4571	2.1978
777.5370	2.4715	2.2105
777.6894	2.4830	2.2108
777.8418	2.4899	2.2141
777.9942	2.5010	2.2105
778.1466	2.5073	2.2144
778.2990	2.5037	2.2068
778.4514	2.5010	2.2110
778.6038	2.5033	2.2153
778.7562	2.5125	2.2277
778.9086	2.5232	2.2291
779.0610	2.5289	2.2256
779.2134	2.5360	2.2152
779.3658	2.5421	2.1913
779.5182	2.5442	2.2037
779.6706	2.5390	2.2318
779.8230	2.5307	2.2656
779.9754	2.5060	2.2606
780.1278	2.4835	2.2491
780.2802	2.4945	2.2367
780.4326	2.5060	2.2344
780.5850	2.5126	2.2262
780.7374	2.5162	2.2228
780.8898	2.5208	2.2140
781.0422	2.5244	2.2141
781.1946	2.5253	2.2195
781.3470	2.5235	2.1945
781.4994	2.5232	2.1770
781.6518	2.5351	2.1722
781.8042	2.5483	2.1859
781.9566	2.5567	2.1842
782.1090	2.5660	2.1737
782.2614	2.5750	2.1710
782.4138	2.5760	2.1755
